psu,finwgt,stratum,Q1,Q2,Q3,ECIGT,ECIGAR,ESLT,EELCIGT,EHOOKAH,EROLLCIGTS,EPIPE,ESNUS,EDISSOLV,EBIDIS,CCIGT,CCIGAR,CSLT,CELCIGT,CHOOKAH,CROLLCIGTS,CPIPE,CSNUS,CDISSOLV,CBIDIS,Q50A,Q50B,Q50C,Q50D,Q50E,Q50F,Q50G
736480,1232.032552358,BU2,08,1,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
736480,1232.032552358,BU2,07,1,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
736480,1305.048811925,BU2,07,1,5,1,NA,NA,2,2,2,2,2,2,2,NA,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
736480,1305.048811925,BU2,08,1,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
736480,1365.364285287,BU2,07,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
736480,955.117892997,BU2,07,2,4,NA,NA,2,NA,NA,2,2,2,2,2,NA,NA,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
736480,1252.938301929,BU2,09,2,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
736480,1328.761661358,BU2,09,1,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
736480,1284.023334455,BU2,08,1,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
736480,1083.146431676,BU2,07,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
736480,1304.681052899,BU2,06,1,4,2,2,NA,2,2,2,2,2,2,2,2,2,NA,2,NA,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
736480,955.117892997,BU2,07,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
736480,1685.810139383,BU2,09,2,7,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
736480,1296.593554787,BU2,09,2,6,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
736480,1296.593554787,BU2,09,2,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
736480,1296.593554787,BU2,08,2,6,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,NA,NA,NA,NA,NA,1,NA
736480,1252.938301929,BU2,09,2,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,1
736480,1022.307825027,BU2,09,2,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
736480,1296.593554787,BU2,09,2,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
736480,1328.761661358,BU2,09,1,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
736480,1296.593554787,BU2,08,2,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
736480,1365.364285287,BU2,08,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
736480,1305.048811925,BU2,08,1,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
736480,1365.364285287,BU2,06,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
736480,757.697084051,BU2,07,2,4,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,1
736480,1639.660626492,BU2,09,1,7,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
736480,1328.761661358,BU2,10,1,6,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
736480,1252.938301929,BU2,09,2,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
736480,814.22869981,BU2,08,2,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
736480,1252.938301929,BU2,09,2,6,1,1,2,1,2,2,2,2,2,2,NA,1,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
736480,1328.761661358,BU2,09,1,6,2,1,1,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,NA,NA,1,NA,NA,NA,1
736480,624.604130137,BU2,09,2,6,2,1,2,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
736480,1328.761661358,BU2,10,1,6,1,2,2,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
736480,1022.307825027,BU2,10,2,6,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
736480,1047.670982928,BU2,09,1,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
736480,1296.593554787,BU2,08,2,6,1,1,2,1,1,2,2,2,2,2,1,1,2,1,1,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
736480,1252.938301929,BU2,08,2,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
736480,1296.593554787,BU2,09,2,6,2,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,NA,NA,1,NA,NA,NA,NA
736480,1252.938301929,BU2,09,2,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
736480,1365.364285287,BU2,07,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
736480,1304.681052899,BU2,07,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
736480,1304.681052899,BU2,07,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
736480,1833.87063,BU2,10,2,7,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
736480,1783.66792075,BU2,10,1,7,1,1,1,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,NA,NA,1,NA,NA,1,NA
736480,1248.869139517,BU2,10,1,7,1,1,1,1,1,1,2,1,2,2,1,2,1,1,2,2,2,1,2,2,NA,NA,NA,NA,NA,NA,1
736480,1248.869139517,BU2,10,1,7,1,1,2,1,1,2,2,2,2,2,1,1,2,1,2,2,2,2,2,2,NA,NA,1,NA,NA,NA,NA
736480,1328.761661358,BU2,09,1,6,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
736480,1232.032552358,BU2,06,1,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
736480,1124.360701377,BU2,06,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
736480,757.697084051,BU2,06,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
736480,1365.364285287,BU2,06,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
736480,434.417488549,BU2,07,2,4,1,2,2,1,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,NA,NA,1,NA,NA,1,NA
736480,1365.364285287,BU2,07,1,4,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,1,NA,NA,NA,NA
736480,1124.360701377,BU2,06,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
736480,1472.404341498,BU2,08,2,5,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,NA,NA,NA,NA,NA,1,1
736480,1559.666205951,BU2,07,2,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
736480,1232.032552358,BU2,07,1,5,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
736480,1015.439962433,BU2,09,2,5,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
736480,1472.404341498,BU2,07,2,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
736480,1472.404341498,BU2,08,2,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
736480,1472.404341498,BU2,08,2,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
736480,1070.292277117,BU2,08,1,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
736480,1472.404341498,BU2,08,2,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
736480,1279.108244731,BU2,07,2,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
736480,626.268445075,BU2,08,1,5,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,NA,1,NA,NA,1,1
736480,1232.032552358,BU2,07,1,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
736480,849.668160724,BU2,08,1,5,1,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
736480,1070.292277117,BU2,08,1,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
736480,1232.032552358,BU2,08,1,5,2,2,2,1,2,2,2,2,2,2,2,2,2,1,NA,2,2,2,2,2,1,NA,1,NA,NA,NA,NA
736480,1284.019524616,BU2,01,2,7,NA,1,1,NA,1,2,1,2,2,2,NA,1,2,NA,1,1,2,2,2,2,1,NA,NA,NA,NA,NA,NA
736480,1305.048811925,BU2,07,1,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
736480,1070.292277117,BU2,07,1,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
736480,1305.048811925,BU2,08,1,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
736480,849.668160724,BU2,08,1,5,2,2,2,NA,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
736480,1833.87063,BU2,09,2,7,1,2,2,1,1,2,2,1,2,2,1,2,2,1,1,2,2,2,1,2,NA,NA,NA,NA,NA,NA,1
736480,1833.87063,BU2,10,2,7,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
736480,1248.869139517,BU2,10,1,7,1,2,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
736480,1685.810139383,BU2,10,2,7,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
736480,1639.660626492,BU2,10,1,7,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
736480,1685.810139383,BU2,10,2,7,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
736480,1248.869139517,BU2,09,1,7,2,2,2,1,2,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
736480,1232.032552358,BU2,08,1,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
736480,1328.761661358,BU2,01,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
736480,955.117892997,BU2,07,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
736480,955.117892997,BU2,07,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
736480,955.117892997,BU2,06,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
736480,1083.146431676,BU2,07,1,4,NA,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
736480,955.117892997,BU2,07,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
736480,1365.364285287,BU2,06,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
736480,1083.146431676,BU2,07,1,4,1,1,1,1,2,1,2,2,2,1,1,2,2,1,2,2,2,2,2,2,1,NA,1,NA,NA,NA,NA
736480,757.697084051,BU2,07,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
736480,955.117892997,BU2,07,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
736480,1365.364285287,BU2,06,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
736480,1015.439962433,BU2,07,2,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
736480,955.117892997,BU2,06,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
736480,1305.048811925,BU2,07,1,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
736480,1279.108244731,BU2,07,2,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
736480,1328.761661358,BU2,09,1,6,1,1,2,1,2,2,2,1,2,2,1,2,2,1,2,2,2,1,2,2,NA,NA,NA,NA,NA,NA,NA
736480,1328.761661358,BU2,09,1,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
736480,1296.593554787,BU2,08,2,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
736480,834.429475521,BU2,09,1,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
736480,1252.938301929,BU2,09,2,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
736480,1232.032552358,BU2,08,1,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
736480,1328.761661358,BU2,08,1,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
736480,1833.87063,BU2,10,2,7,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
736480,1284.023334455,BU2,08,1,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
736480,834.429475521,BU2,09,1,6,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
736480,1232.032552358,BU2,07,1,5,1,2,2,2,2,2,2,2,2,1,NA,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,1,NA,NA
736480,1232.032552358,BU2,08,1,5,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,NA,1,NA,NA,NA,NA
736480,1472.404341498,BU2,07,2,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
736480,849.668160724,BU2,07,1,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
736480,1232.032552358,BU2,08,1,5,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,1,NA,NA,NA,NA
736480,1472.404341498,BU2,08,2,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
736480,1472.404341498,BU2,07,2,5,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
736480,1472.404341498,BU2,08,2,5,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
736480,1472.404341498,BU2,08,2,5,1,1,2,1,NA,NA,NA,NA,NA,NA,2,1,2,1,2,2,2,2,2,2,1,NA,1,NA,NA,NA,NA
736480,1015.439962433,BU2,07,2,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
736480,1472.404341498,BU2,07,2,5,1,1,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,NA,NA,1,NA,NA,NA,NA
736480,1279.108244731,BU2,08,2,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
736480,1232.032552358,BU2,08,1,5,1,1,1,1,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,1,NA,1,NA,1,NA,NA
736480,1685.810139383,BU2,09,2,7,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
736480,1833.87063,BU2,09,2,7,2,2,2,1,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
736480,1833.87063,BU2,09,2,7,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
736480,955.117892997,BU2,06,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
736480,1783.66792075,BU2,09,1,7,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
736480,1328.761661358,BU2,09,1,6,2,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,NA,NA,NA,NA,NA,NA
736480,955.117892997,BU2,06,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
736480,1833.87063,BU2,10,2,7,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,2,2,2,2,1,NA,1,NA,NA,1,1
736480,1783.66792075,BU2,11,1,7,1,1,1,1,1,2,2,1,2,2,1,1,1,1,1,2,1,2,2,2,NA,NA,NA,NA,1,NA,NA
736480,1833.87063,BU2,10,2,7,NA,1,1,1,1,1,1,2,2,2,1,1,1,1,1,2,2,2,1,2,NA,NA,NA,NA,NA,1,NA
736480,1783.66792075,BU2,09,1,7,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
736480,1365.364285287,BU2,07,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
736480,757.697084051,BU2,07,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
736480,1365.364285287,BU2,07,1,4,1,1,1,NA,NA,NA,NA,NA,NA,NA,2,1,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
736480,955.117892997,BU2,07,2,4,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
736480,955.117892997,BU2,06,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
736480,955.117892997,BU2,07,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
736480,955.117892997,BU2,06,2,4,1,2,2,1,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
736480,955.117892997,BU2,06,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
736480,1124.360701377,BU2,06,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
736480,757.697084051,BU2,07,2,4,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
736480,955.117892997,BU2,06,2,4,1,1,2,1,2,1,2,1,1,2,2,1,2,1,2,2,2,2,2,2,1,NA,1,NA,NA,NA,NA
736480,955.117892997,BU2,06,2,4,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,1,NA
736480,955.117892997,BU2,06,2,4,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
736480,955.117892997,BU2,07,2,4,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,1,NA,NA,NA,NA
736480,955.117892997,BU2,06,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
736480,1232.032552358,BU2,08,1,5,1,2,2,1,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,1,NA,NA,NA,1,1,NA
736480,955.117892997,BU2,07,2,4,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
736480,1365.364285287,BU2,07,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
736480,1607.301000951,BU2,06,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
736480,1607.301000951,BU2,06,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
736480,1365.364285287,BU2,06,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
736480,1083.146431676,BU2,07,1,4,2,2,2,NA,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
736480,1083.146431676,BU2,06,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
736480,1365.364285287,BU2,07,1,4,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
736480,1365.364285287,BU2,06,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
736480,1365.364285287,BU2,06,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
736480,1328.761661358,BU2,06,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
736480,1639.660626492,BU2,10,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
736480,1365.364285287,BU2,06,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
736480,1083.146431676,BU2,06,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
736480,1365.364285287,BU2,07,1,4,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
736480,1083.146431676,BU2,07,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
736480,1124.360701377,BU2,07,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
736480,757.697084051,BU2,06,2,4,1,2,2,1,2,2,2,2,2,2,NA,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
736480,955.117892997,BU2,07,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
736480,1124.360701377,BU2,06,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
736480,1365.364285287,BU2,07,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
736480,955.117892997,BU2,07,2,4,1,1,2,1,2,2,2,1,2,2,2,1,2,1,2,2,2,2,2,2,NA,NA,1,NA,NA,1,1
736480,1365.364285287,BU2,06,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
